"Player_name","Team","Level","c.IP","N","HR_9","Kpct","BBpct","DER","ERA","FIP","K_BB","ID","Diff"
"中崎　雄太","L","Top",9.7,53,1.86,5.7,9.4,0.595,9.31,6.19,-3.7,"中崎　雄太 L",NA
"中崎　翔太","C","Farm",135.4,553,0.461,13.2,6.3,0.736,2.73,3.31,6.9,"中崎　翔太 C",NA
"中崎　翔太","C","Top",198,850,0.643,17.3,9.1,0.705,3.77,3.52,8.2,"中崎　翔太 C",NA
"中山　慎也","Bs","Farm",111.3,499,0.804,17.9,9,0.689,3.88,3.69,8.8,"中山　慎也 Bs",NA
"中山　慎也","Bs","Top",177.4,763,0.661,19.8,7.9,0.693,3.35,3.09,11.9,"中山　慎也 Bs",NA
"中川　虎大","DB","Farm",45,188,0.4,23.4,10.1,0.686,5,2.97,13.3,"中川　虎大 DB",45
"中川　誠也","D","Farm",3,14,0,0,7.1,0.692,12,4.01,-7.1,"中川　誠也 D",NA
"中川　皓太","G","Farm",96,398,0.562,20.8,6.5,0.708,2.06,2.93,14.3,"中川　皓太 G",-10
"中川　皓太","G","Top",64.7,283,1.596,18.4,4.6,0.667,5.01,4.32,13.8,"中川　皓太 G",-10
"中村　恭平","C","Farm",454.6,1992,0.497,13.5,8.6,0.702,4.25,3.72,4.9,"中村　恭平 C",92
"中村　恭平","C","Top",117.9,535,0.758,12.7,14.6,0.705,5.11,4.85,-1.9,"中村　恭平 C",92
"中村　恵吾","H","Farm",3.7,20,4.91,20,20,0.556,7.36,11.85,0,"中村　恵吾 H",NA
"中村　勝","F","Farm",386,1679,1.018,18.3,11.3,0.724,3.78,4.38,7,"中村　勝 F",27
"中村　勝","F","Top",258.3,1114,0.915,11.6,12.3,0.747,3.87,4.93,-0.7,"中村　勝 F",27
"中村　祐太","C","Farm",145.2,606,1.241,18.3,6.4,0.721,4.01,3.93,11.9,"中村　祐太 C",-20.8
"中村　祐太","C","Top",119.4,517,1.145,16.4,9.1,0.715,4.6,4.5,7.3,"中村　祐太 C",-20.8
"中村　晨","H","Farm",5,24,1.8,25,8.3,0.714,5.4,4.95,16.7,"中村　晨 H",5
"中塚　駿太","L","Farm",109,476,0.25,19.7,12.8,0.701,2.98,3.44,6.9,"中塚　駿太 L",106.3
"中塚　駿太","L","Top",2.7,18,0,22.2,38.9,0.571,20.33,7.97,-16.6,"中塚　駿太 L",106.3
"中田　賢一","D","Farm",22,95,0.41,15.8,7.4,0.694,4.09,3.05,8.4,"中田　賢一 D",NA
"中田　賢一","D","Top",238,990,0.42,19.1,7.9,0.72,3.06,2.86,11.2,"中田　賢一 D",NA
"中田　賢一","H","Farm",84,358,0.516,18.4,7.3,0.701,3,3.25,11.2,"中田　賢一 H",-144.4
"中田　賢一","H","Top",568.4,2447,1.016,19.2,11.1,0.725,4,4.36,8.1,"中田　賢一 H",-144.4
"中田　廉","C","Farm",138.4,582,0.798,20.3,7.2,0.7,3.51,3.23,13.1,"中田　廉 C",-32.3
"中田　廉","C","Top",206.4,900,0.931,20.9,9,0.683,4.23,3.56,11.9,"中田　廉 C",-32.3
"中島　彰吾","S","Farm",131,576,0.817,15.4,7.1,0.706,3.71,4,8.3,"中島　彰吾 S",64.6
"中島　彰吾","S","Top",7.7,40,3.763,12.5,7.5,0.586,10.58,7.9,5,"中島　彰吾 S",64.6
"中尾　輝","S","Farm",67.7,308,1.209,23.1,11.4,0.656,6.65,4.16,11.7,"中尾　輝 S",9.7
"中尾　輝","S","Top",58,273,0.96,22,13.2,0.669,4.03,4,8.8,"中尾　輝 S",9.7
"中澤　雅人","S","Farm",360.3,1484,0.758,14.6,5.3,0.741,2.87,3.58,9.3,"中澤　雅人 S",-20.4
"中澤　雅人","S","Top",154.3,688,1.035,16.4,8.6,0.699,4.08,4.11,7.8,"中澤　雅人 S",-20.4
"中﨑　雄太","L","Farm",32,139,1.12,21.6,12.9,0.762,3.94,5.1,8.7,"中﨑　雄太 L",NA
"中﨑　雄太","L","Top",6,23,1.5,13,8.7,0.812,6,5.62,4.3,"中﨑　雄太 L",NA
"中﨑　翔太","C","Farm",6,21,0,23.8,4.8,0.867,0,1.77,19,"中﨑　翔太 C",-118
"中﨑　翔太","C","Top",185.3,762,0.55,19.1,8.9,0.739,1.84,3.23,10.2,"中﨑　翔太 C",-118
"張　奕","Bs","Farm",5,19,0,21.1,5.3,0.786,1.8,1.95,15.8,"張　奕 Bs",5
"朝井　秀樹","G","Farm",48,211,0.75,18,10.4,0.701,3.94,3.74,7.6,"朝井　秀樹 G",NA
"朝倉　健太","D","Farm",174,763,0.778,10.7,9.3,0.711,3.72,4.37,1.4,"朝倉　健太 D",NA
"朝倉　健太","D","Top",108.9,488,1.244,13.1,9,0.706,6.52,4.87,4.1,"朝倉　健太 D",NA
"長井　良太","C","Farm",53.3,245,1.081,18.8,11.8,0.681,5.74,4.37,6.9,"長井　良太 C",50
"長井　良太","C","Top",3.3,19,2.7,0,26.3,0.769,13.5,11.42,-26.3,"長井　良太 C",50
"長谷川　潤","G","Farm",147.4,600,0.987,11.8,5.7,0.736,3.36,4.34,6.2,"長谷川　潤 G",33.7
"長谷川　潤","G","Top",6.3,32,0,9.4,6.2,0.593,8.53,2.95,3.2,"長谷川　潤 G",33.7
"長谷川　宙輝","H","Farm",47,207,0.956,15,14.5,0.738,4.98,4.93,0.5,"長谷川　宙輝 H",47
"長谷部　康平","E","Farm",92.7,404,0.578,16.6,6.4,0.712,3.49,3.38,10.1,"長谷部　康平 E",NA
"長谷部　康平","E","Top",76.3,327,0.589,20.5,10.1,0.72,3.42,3.49,10.4,"長谷部　康平 E",NA
"長田　秀一郎","DB","Farm",38.7,176,0.477,23.3,11.4,0.692,3.03,3,11.9,"長田　秀一郎 DB",NA
"長田　秀一郎","DB","Top",115.7,502,0.683,15.6,10.4,0.714,3.43,3.9,5.2,"長田　秀一郎 DB",NA
"長田　秀一郎","L","Farm",29.7,121,0.604,18.2,9.9,0.805,2.12,3.69,8.3,"長田　秀一郎 L",NA
"長田　秀一郎","L","Top",61.6,250,0.865,15.2,6,0.791,3.21,3.5,9.2,"長田　秀一郎 L",NA
"長峰　昌司","Bs","Farm",13,60,0.69,16.7,6.7,0.622,4.15,3.25,10,"長峰　昌司 Bs",NA
"陳　冠宇","DB","Farm",77,326,0.58,11,8,0.726,2.34,4.11,3,"陳　冠宇 DB",NA
"陳　冠宇","DB","Top",2.3,14,7.71,21.4,14.3,0.571,11.57,14.15,7.1,"陳　冠宇 DB",NA
"椎野　新","H","Farm",38.3,166,1.17,16.9,9,0.686,4.93,4.36,7.9,"椎野　新 H",36.3
"椎野　新","H","Top",2,8,4.5,12.5,0,0.833,9,8.52,12.5,"椎野　新 H",36.3
"塚原　頌平","Bs","Farm",146.7,646,0.804,18.6,9.3,0.682,3.68,3.72,9.3,"塚原　頌平 Bs",21
"塚原　頌平","Bs","Top",137.4,595,0.852,15.8,11.8,0.761,3.21,4.39,4,"塚原　頌平 Bs",21
"塚田　貴之","Bs","Farm",66.7,299,0.396,19.4,13,0.751,3.24,3.87,6.4,"塚田　貴之 Bs",5.7
"辻　空","C","Farm",110,484,0.576,13.7,11.4,0.71,3.93,4.09,2.3,"辻　空 C",28.3
"辻　孟彦","D","Farm",175.6,749,0.468,12.3,4.9,0.704,3.94,3.29,7.4,"辻　孟彦 D",NA
"辻　孟彦","D","Top",19.7,83,0.46,18.1,9.6,0.678,4.58,3.24,8.5,"辻　孟彦 D",NA
"辻内　崇伸","G","Farm",45,198,0.2,11.1,12.6,0.755,2.6,4.04,-1.5,"辻内　崇伸 G",NA
"鶴　直人","T","Farm",141.4,607,0.784,16,6.8,0.704,3.31,3.59,9.2,"鶴　直人 T",NA
"鶴　直人","T","Top",128.4,530,0.954,12.1,7.5,0.743,3.43,4.09,4.6,"鶴　直人 T",NA
"鶴田　圭祐","E","Farm",15.7,67,0,14.9,17.9,0.711,0.57,3.95,-3,"鶴田　圭祐 E",15.7
"鄭　凱文","DB","Farm",38,164,0.47,10.4,4.3,0.679,3.55,3.34,6.1,"鄭　凱文 DB",NA
"鄭　凱文","DB","Top",21,98,1.71,11.2,11.2,0.676,7.29,6.03,0,"鄭　凱文 DB",NA
"鄭　凱文","T","Farm",39.7,166,0.45,15.1,3.6,0.702,2.5,2.71,11.5,"鄭　凱文 T",NA
"鄭　凱文","T","Top",11,48,0.82,12.5,8.3,0.757,2.45,3.8,4.2,"鄭　凱文 T",NA
"田浦　文丸","H","Farm",2,9,0,22.2,11.1,0.667,0,2.45,11.1,"田浦　文丸 H",2
"田原　啓吾","G","Farm",78,328,0.366,17.4,8.5,0.75,3,3.24,8.9,"田原　啓吾 G",NA
"田原　誠次","G","Farm",136.3,555,0.593,14.8,6.1,0.743,2.64,3.53,8.6,"田原　誠次 G",-29.7
"田原　誠次","G","Top",190.4,796,0.886,16.2,8.2,0.728,3.03,4.02,8,"田原　誠次 G",-29.7
"田口　麗斗","G","Farm",127.4,516,0.567,20,7.9,0.749,2.75,3.21,12,"田口　麗斗 G",-225.3
"田口　麗斗","G","Top",485.3,2047,0.881,18.2,7.4,0.705,3.19,3.69,10.8,"田口　麗斗 G",-225.3
"田川　賢吾","S","Farm",217.4,998,1.035,13,13.2,0.702,5.43,5.11,-0.2,"田川　賢吾 S",152.7
"田川　賢吾","S","Top",1,4,0,25,25,1,0,4.02,0,"田川　賢吾 S",152.7
"田村　伊知郎","L","Farm",76,319,0.852,17.9,8.2,0.714,3.55,3.74,9.7,"田村　伊知郎 L",56.7
"田村　伊知郎","L","Top",19.3,87,3.294,13.8,6.9,0.726,6.05,7.34,6.9,"田村　伊知郎 L",56.7
"田村　丈","DB","Farm",135.6,573,0.881,15.4,12.4,0.75,3.72,4.58,3,"田村　丈 DB",112.6
"田村　丈","DB","Top",1,6,0,0,0,0.5,18,3.02,0,"田村　丈 DB",112.6
"田中　瑛斗","F","Farm",22,96,0.82,11.5,8.3,0.72,1.64,4.22,3.2,"田中　瑛斗 F",22
"田中　英祐","M","Farm",43.3,208,1.012,10.1,17.3,0.7,6.64,6.08,-7.2,"田中　英祐 M",2.3
"田中　英祐","M","Top",6,37,0,13.5,18.9,0.52,13.5,4.65,-5.4,"田中　英祐 M",2.3
"田中　健二朗","DB","Farm",142.3,596,0.381,18.6,6.9,0.706,3.48,2.89,11.8,"田中　健二朗 DB",-35.3
"田中　健二朗","DB","Top",200.3,876,0.727,19.7,9.1,0.681,3.82,3.39,10.6,"田中　健二朗 DB",-35.3
"田中　将大","E","Farm",4,15,0,40,6.7,0.625,0,0.61,33.3,"田中　将大 E",NA
"田中　将大","E","Top",385,1518,0.232,23.2,3.4,0.711,1.54,1.71,19.9,"田中　将大 E",NA
"田中　正義","H","Farm",23.3,88,0.779,18.2,8,0.775,3.09,3.46,10.2,"田中　正義 H",9.6
"田中　正義","H","Top",13.7,64,3.95,23.4,9.4,0.676,8.56,7.85,14,"田中　正義 H",9.6
"田中　太一","G","Farm",125,597,0.801,12,13.7,0.704,5.63,5.25,-1.7,"田中　太一 G",NA
"田中　大輝","G","Farm",7,25,0,12,4,0.714,0,2.52,8,"田中　大輝 G",7
"田中　豊樹","F","Farm",130.4,557,1.241,23.3,7.7,0.714,4.01,3.71,15.6,"田中　豊樹 F",66
"田中　豊樹","F","Top",30,138,0.914,23.9,11.6,0.655,5.12,3.85,12.3,"田中　豊樹 F",66
"田中　靖洋","L","Farm",146.7,647,0.38,13.4,11,0.718,3.13,3.83,2.5,"田中　靖洋 L",NA
"田中　靖洋","L","Top",42,180,0.689,11.7,10,0.701,3.21,4.09,1.7,"田中　靖洋 L",NA
"田中　靖洋","M","Farm",71,314,0.516,12.4,7.6,0.673,4.56,3.82,4.8,"田中　靖洋 M",6
"田中　靖洋","M","Top",56.3,231,0.828,14.3,6.1,0.75,3.35,3.75,8.3,"田中　靖洋 M",6
"田中　優大","G","Farm",1,3,0,33.3,0,1,0,0.95,33.3,"田中　優大 G",1
"田島　慎二","D","Farm",45,176,0.819,28.4,6.2,0.748,1.8,2.63,22.2,"田島　慎二 D",-76.4
"田島　慎二","D","Top",411.4,1739,0.623,20.3,9.8,0.719,3.28,3.37,10.5,"田島　慎二 D",-76.4
"田嶋　大樹","Bs","Farm",3,9,0,44.4,0,0.6,0,0.28,44.4,"田嶋　大樹 Bs",-65.7
"田嶋　大樹","Bs","Top",68.7,291,1.18,23.7,8.2,0.724,4.06,3.94,15.4,"田嶋　大樹 Bs",-65.7
"田面　巧二郎","T","Farm",141.4,630,0.82,14.8,14.4,0.722,4.52,4.89,0.3,"田面　巧二郎 T",32.7
"田面　巧二郎","T","Top",4.3,20,0,10,15,0.667,6.23,4.11,-5,"田面　巧二郎 T",32.7
"渡辺　貴洋","G","Farm",9.7,49,0,18.3,22.5,0.692,2.79,5.09,-4.1,"渡辺　貴洋 G",NA
"渡辺　健史","H","Farm",43,169,0.21,11.2,8.9,0.746,2.3,3.41,2.3,"渡辺　健史 H",43
"渡辺　恒樹","S","Farm",26.7,109,0.34,16.5,5.5,0.768,1.69,2.9,11,"渡辺　恒樹 S",NA
"渡辺　恒樹","S","Top",2,13,4.5,15.4,15.4,0.5,13.5,10.12,0,"渡辺　恒樹 S",NA
"渡辺　俊介","M","Farm",114,476,0.711,13.2,4.6,0.716,3.24,3.63,8.6,"渡辺　俊介 M",NA
"渡辺　俊介","M","Top",95,427,0.844,7.3,5.1,0.707,4.45,4.12,2.1,"渡辺　俊介 M",NA
"渡辺　亮","T","Farm",67.4,288,0.543,18.7,9,0.706,2,3.27,9.7,"渡辺　亮 T",NA
"渡辺　亮","T","Top",81.9,374,0.769,13.1,14.4,0.744,2.74,4.73,-1.3,"渡辺　亮 T",NA
"渡邊　佑樹","E","Farm",9,43,1,16.3,9.3,0.633,9,4.5,7,"渡邊　佑樹 E",9
"渡邉　啓太","M","Farm",75,307,1.08,14,3.9,0.75,3.12,3.96,10.1,"渡邉　啓太 M",47
"渡邉　啓太","M","Top",28,129,0.64,9.3,7.8,0.667,4.82,4.17,1.6,"渡邉　啓太 M",47
"渡邉　雄大","H","Farm",12.7,52,0,34.6,3.9,0.655,1.42,1.29,30.8,"渡邉　雄大 H",12.7
"土屋　健二","DB","Farm",113.4,471,0.26,23.1,8.5,0.697,2.46,2.57,14.6,"土屋　健二 DB",NA
"土屋　健二","DB","Top",16.4,82,1.599,12.2,7.3,0.623,6.06,5.56,4.9,"土屋　健二 DB",NA
"土屋　健二","F","Farm",84,368,0.75,21.2,8.2,0.692,3.75,3.38,13,"土屋　健二 F",NA
"土屋　健二","F","Top",0,5,Inf,0,20,0,NA,NA,-20,"土屋　健二 F",NA
"土屋　朋弘","E","Farm",71,316,0.756,12.3,9.2,0.697,4.43,4.38,3.2,"土屋　朋弘 E",NA
"土屋　朋弘","E","Top",15,59,2.022,13.6,5.1,0.756,2.99,4.85,8.5,"土屋　朋弘 E",NA
"土田　瑞起","G","Farm",232.7,964,0.462,24.8,10.2,0.729,2.48,2.9,14.6,"土田　瑞起 G",18.7
"土田　瑞起","G","Top",32.7,151,1.125,17.9,9.9,0.644,6.89,4.14,8,"土田　瑞起 G",18.7
"土肥　寛昌","S","Farm",139.7,637,0.582,15.1,8.8,0.677,4.38,3.85,6.3,"土肥　寛昌 S",58.3
"土肥　寛昌","S","Top",10.3,51,0.812,21.6,11.8,0.625,6.09,4.09,9.8,"土肥　寛昌 S",58.3
"土肥　星也","M","Farm",102.7,431,0.44,22.3,9.7,0.711,2.89,2.96,12.5,"土肥　星也 M",55.1
"土肥　星也","M","Top",47.6,223,1.529,13.5,12.6,0.695,6.8,5.73,0.9,"土肥　星也 M",55.1
"土本　恭平","G","Farm",5.3,31,1.69,16.1,19.4,0.611,10.13,7.36,-3.2,"土本　恭平 G",NA
"唐川　侑己","M","Farm",188,785,0.62,16.8,5,0.703,3.44,3.27,11.9,"唐川　侑己 M",-104
"唐川　侑己","M","Top",694.1,2993,0.786,12.9,6.9,0.7,4.06,3.88,6.1,"唐川　侑己 M",-104
"島　孝明","M","Farm",13.4,78,0.632,10.3,23.1,0.66,14.91,7.02,-12.8,"島　孝明 M",13.4
"島袋　洋奨","H","Farm",133,596,0.816,17.5,12.8,0.691,4.94,4.36,4.7,"島袋　洋奨 H",56.7
"島袋　洋奨","H","Top",2,9,0,22.2,22.2,0.8,0,3.81,0,"島袋　洋奨 H",56.7
"島本　浩也","T","Farm",265.4,1109,0.703,20.7,7.1,0.701,3.63,3.22,13.5,"島本　浩也 T",103
"島本　浩也","T","Top",45,206,1.704,18.5,9.7,0.652,6,4.85,8.8,"島本　浩也 T",103
"東　克樹","DB","Farm",7,27,1.29,22.2,3.7,0.684,2.57,3.52,18.5,"東　克樹 DB",-147
"東　克樹","DB","Top",154,626,0.76,24.8,6.7,0.716,2.45,2.93,18.1,"東　克樹 DB",-147
"東浜　巨","H","Farm",305.7,1242,0.381,22,6.8,0.719,2.38,2.64,15.3,"東浜　巨 H",-243
"東浜　巨","H","Top",490,2023,0.99,19.7,8,0.728,3.1,3.79,11.7,"東浜　巨 H",-243
"東明　大貴","Bs","Farm",162.4,657,0.558,16.1,5.3,0.726,2.88,3.14,10.8,"東明　大貴 Bs",56.7
"東明　大貴","Bs","Top",435.7,1877,0.896,17.4,7.9,0.7,3.82,3.77,9.5,"東明　大貴 Bs",56.7
"東野　峻","Bs","Farm",107.3,483,0.955,16.1,10.1,0.69,4.61,4.29,6,"東野　峻 Bs",NA
"東野　峻","Bs","Top",21.3,101,0.84,14.9,14.8,0.667,7.17,4.81,0.1,"東野　峻 Bs",NA
"東野　峻","DB","Farm",26.3,118,0,19.5,11.9,0.684,3.42,2.92,7.6,"東野　峻 DB",NA
"東野　峻","DB","Top",4,20,0,0,20,0.75,6.75,5.81,-20,"東野　峻 DB",NA
"東野　峻","G","Farm",66.3,301,1.22,15,11.3,0.707,5.83,5.03,3.7,"東野　峻 G",NA
"東野　峻","G","Top",5,18,1.8,11.1,0,0.857,3.6,5.02,11.1,"東野　峻 G",NA
"東條　大樹","M","Farm",95.3,411,0.679,25.1,10.5,0.731,3.21,3.48,14.6,"東條　大樹 M",37.3
"東條　大樹","M","Top",40.4,182,0.845,18.1,15.9,0.696,6.25,5.06,2.2,"東條　大樹 M",37.3
"筒井　和也","T","Farm",135.7,563,0.269,22.4,12.3,0.753,2.59,3.01,10.1,"筒井　和也 T",NA
"筒井　和也","T","Top",135.3,564,0.588,22.2,8.7,0.705,3.59,2.96,13.5,"筒井　和也 T",NA
"藤井　秀悟","DB","Farm",93.3,400,0.586,12.8,6.2,0.694,4.05,3.64,6.5,"藤井　秀悟 DB",NA
"藤井　秀悟","DB","Top",201,868,0.944,11.7,10.9,0.726,3.63,4.58,0.7,"藤井　秀悟 DB",NA
"藤井　皓哉","C","Farm",98.3,448,1.018,15.4,14.1,0.704,5.4,5.05,1.3,"藤井　皓哉 C",36.6
"藤井　皓哉","C","Top",16.4,78,1.151,28.2,9,0.6,5.5,3.19,19.3,"藤井　皓哉 C",36.6
"藤井　黎來","C","Farm",1,6,0,16.7,16.7,0.25,27,3.95,0,"藤井　黎來 C",1
"藤岡　貴裕","F","Farm",13,58,0,20.7,12.1,0.671,2.77,2.72,8.6,"藤岡　貴裕 F",3.3
"藤岡　貴裕","F","Top",9.7,45,0,13.3,17.8,0.6,6.52,3.95,-4.5,"藤岡　貴裕 F",3.3
"藤岡　貴裕","M","Farm",176.6,755,0.411,19.6,9.9,0.692,3.11,3.3,9.7,"藤岡　貴裕 M",105.6
"藤岡　貴裕","M","Top",472,2067,0.943,16.7,9.5,0.709,4.04,4.07,7.1,"藤岡　貴裕 M",105.6
"藤岡　好明","DB","Farm",66,296,0.27,15.9,9.8,0.697,2.59,3.47,6.1,"藤岡　好明 DB",34
"藤岡　好明","DB","Top",27,121,0.338,12.4,9.1,0.688,4.34,3.8,3.3,"藤岡　好明 DB",34
"藤岡　好明","F","Farm",50.3,231,0.359,15.6,7.4,0.661,4.47,3.34,8.2,"藤岡　好明 F",NA
"藤岡　好明","F","Top",20.4,96,0.427,11.4,6.2,0.641,5.79,3.22,5.2,"藤岡　好明 F",NA
"藤岡　好明","H","Farm",10,39,0,17.9,7.7,0.724,0.9,2.36,10.2,"藤岡　好明 H",NA
"藤岡　好明","H","Top",74,296,0,16.5,7.1,0.711,1.7,2.29,9.4,"藤岡　好明 H",NA
"藤原　紘通","E","Farm",98.7,408,0.461,13.2,5.9,0.727,2.56,3.36,7.4,"藤原　紘通 E",NA
"藤原　正典","T","Farm",90,422,0.095,12.6,13,0.686,4.7,4.08,-0.5,"藤原　正典 T",NA
"藤原　正典","T","Top",17.4,77,0,16.9,13,0.704,2.6,3.06,3.9,"藤原　正典 T",NA
"藤原　良平","L","Farm",355.6,1572,0.409,17.8,9.9,0.688,3.67,3.57,7.9,"藤原　良平 L",48.6
"藤原　良平","L","Top",90.6,414,0.673,12.8,11.4,0.69,4.96,4.56,1.4,"藤原　良平 L",48.6
"藤江　均","DB","Farm",43.3,178,0.844,18.5,1.7,0.679,3.94,2.92,16.9,"藤江　均 DB",NA
"藤江　均","DB","Top",93.3,384,0.713,20.1,7.6,0.741,2.89,3.05,12.5,"藤江　均 DB",NA
"藤江　均","E","Farm",19.7,84,1.37,23.8,9.5,0.706,4.12,4.32,14.3,"藤江　均 E",NA
"藤江　均","E","Top",5.3,25,0,8,12,0.65,6.75,3.75,-4,"藤江　均 E",NA
"藤川　球児","T","Farm",4,19,0,21.1,5.3,0.643,2.25,1.76,15.8,"藤川　球児 T",-111
"藤川　球児","T","Top",221.4,925,0.583,28.8,11.5,0.715,2.72,2.76,17.3,"藤川　球児 T",-111
"藤谷　周平","M","Farm",123.4,554,0.863,10.7,11,0.688,5.1,4.98,-0.3,"藤谷　周平 M",NA
"藤谷　洸介","T","Farm",23.3,111,1.174,12.6,15.3,0.632,5.4,5.72,-2.7,"藤谷　洸介 T",23.3
"藤田　航生","L","Farm",13.7,72,2.011,11.1,18.1,0.667,8.55,8.14,-6.9,"藤田　航生 L",12.7
"藤田　太陽","L","Farm",36,146,0.25,30.8,4.1,0.667,1.25,1.39,26.7,"藤田　太陽 L",NA
"藤田　太陽","L","Top",3.7,21,4.91,14.3,4.8,0.5,14.73,9.71,9.5,"藤田　太陽 L",NA
"藤田　太陽","S","Farm",15,71,0.6,8.5,2.8,0.61,6,3.58,5.7,"藤田　太陽 S",NA
"藤田　太陽","S","Top",18.7,78,1.45,7.7,7.7,0.833,1.93,5.78,0,"藤田　太陽 S",NA
"藤嶋　健人","D","Farm",40,156,1.374,10.9,4.5,0.785,2.93,4.57,6.4,"藤嶋　健人 D",-31.3
"藤嶋　健人","D","Top",71.3,307,1.01,13,8.8,0.728,3.66,4.49,4.2,"藤嶋　健人 D",-31.3
"藤平　尚真","E","Farm",142.3,584,0.885,24.4,11.1,0.743,3.22,3.69,13.2,"藤平　尚真 E",17.7
"藤平　尚真","E","Top",124.6,537,1.401,20.8,12.8,0.769,3.68,4.97,8,"藤平　尚真 E",17.7
"藤浪　晋太郎","T","Farm",131,543,0.413,27.1,10.3,0.715,1.86,2.67,16.8,"藤浪　晋太郎 T",-6
"藤浪　晋太郎","T","Top",798.7,3438,0.52,23.4,10.2,0.699,3.26,3.14,13.2,"藤浪　晋太郎 T",-6
"徳山　武陽","S","Farm",334.1,1364,0.975,17.4,5.9,0.741,3.1,3.73,11.5,"徳山　武陽 S",48.7
"徳山　武陽","S","Top",94.9,418,1.056,18.2,12,0.727,4.55,4.49,6.2,"徳山　武陽 S",48.7
"内　竜也","M","Farm",45.6,189,0,25.9,10.6,0.687,1.38,2.2,15.4,"内　竜也 M",-106.7
"内　竜也","M","Top",217.3,897,0.675,23.2,9.3,0.727,2.49,3.01,13.9,"内　竜也 M",-106.7
"内海　哲也","G","Farm",188.7,775,0.427,17.9,5.5,0.704,2.96,2.94,12.4,"内海　哲也 G",-63.7
"内海　哲也","G","Top",761.3,3197,0.779,16.1,5.9,0.708,3.38,3.47,10.2,"内海　哲也 G",-63.7
"南　昌輝","M","Farm",196.3,834,0.739,17.3,12.4,0.742,3.71,4.13,4.9,"南　昌輝 M",-40.7
"南　昌輝","M","Top",192,850,0.514,20.3,12.4,0.707,3.37,3.5,8,"南　昌輝 M",-40.7
"南川　忠亮","L","Farm",161,692,0.783,16.1,8.7,0.708,4.41,4.09,7.4,"南川　忠亮 L",112.3
"南川　忠亮","L","Top",13.4,69,2.154,17.4,15.9,0.581,8.79,6.57,1.4,"南川　忠亮 L",112.3
"二神　一人","T","Farm",337.6,1404,0.616,17.1,5.2,0.716,3.23,3.09,11.9,"二神　一人 T",NA
"二神　一人","T","Top",40.6,177,1.112,20.9,5.7,0.637,5.31,3.41,15.3,"二神　一人 T",NA
"二保　旭","H","Farm",250.7,1047,0.325,15.8,6.8,0.714,2.62,3.12,9,"二保　旭 H",14.7
"二保　旭","H","Top",98,444,0.552,11.5,11.7,0.711,4.04,4.55,-0.2,"二保　旭 H",14.7
"二木　康太","M","Farm",176,718,0.618,18.3,6.1,0.738,3.27,3.09,12.1,"二木　康太 M",-170
"二木　康太","M","Top",365.3,1542,0.864,19.6,6.9,0.689,4.14,3.44,12.7,"二木　康太 M",-170
"日高　亮","H","Farm",36.6,151,0.737,21.2,7.3,0.701,2.46,3.13,13.9,"日高　亮 H",NA
"日高　亮","H","Top",1,6,0,0,16.7,0.857,0,6,-16.7,"日高　亮 H",NA
"日高　亮","S","Farm",74.7,330,1.588,19.4,7.9,0.684,3.98,4.66,11.5,"日高　亮 S",NA
"日高　亮","S","Top",53.7,227,0.566,18.1,10.6,0.736,3.71,3.24,7.5,"日高　亮 S",NA
"入野　貴大","E","Farm",117.4,503,0.919,21.5,10.9,0.733,3.22,4.08,10.5,"入野　貴大 E",39.7
"入野　貴大","E","Top",37.4,170,2.424,17.6,8.8,0.676,5.8,5.85,8.8,"入野　貴大 E",39.7
"能見　篤史","T","Farm",28,101,0,24.7,0,0.802,0.64,1.15,24.7,"能見　篤史 T",-163.6
"能見　篤史","T","Top",1023.6,4249,0.854,20.4,6.5,0.715,3.28,3.25,14,"能見　篤史 T",-163.6
"馬原　孝浩","Bs","Farm",14,63,0.619,17.4,6.3,0.617,4.5,3.12,11.1,"馬原　孝浩 Bs",NA
"馬原　孝浩","Bs","Top",62,265,0.814,18.1,9.4,0.708,3.92,3.77,8.7,"馬原　孝浩 Bs",NA
"馬場　皐輔","T","Farm",60,248,0.75,25,6.5,0.683,3.3,2.82,18.6,"馬場　皐輔 T",51.3
"馬場　皐輔","T","Top",8.7,41,2.08,17.1,9.8,0.63,5.19,6.14,7.3,"馬場　皐輔 T",51.3
"梅津　智弘","C","Farm",153.4,623,0.582,16,4.8,0.731,2.82,3.07,11.2,"梅津　智弘 C",NA
"梅津　智弘","C","Top",35.3,160,0.245,12.5,8.7,0.659,5.35,3.75,3.7,"梅津　智弘 C",NA
"梅津　智弘","E","Farm",27.7,107,0.65,19.6,8.4,0.784,2.28,3.35,11.2,"梅津　智弘 E",NA
"梅津　智弘","E","Top",1,7,9,14.3,0,0.4,27,13.81,14.3,"梅津　智弘 E",NA
"梅野　雄吾","S","Farm",110.3,461,0.565,20.6,12.8,0.731,3.26,3.7,7.8,"梅野　雄吾 S",75.6
"梅野　雄吾","S","Top",34.7,165,1.562,20,18.8,0.714,7.01,6.2,1.2,"梅野　雄吾 S",75.6
"白　チャ丞","Bs","Farm",29.7,137,0.3,15.3,5.8,0.629,4.25,2.9,9.5,"白　チャ丞 Bs",NA
"白仁田　寛和","Bs","Farm",23,106,0.716,18.8,6.6,0.645,6.67,3.4,12.2,"白仁田　寛和 Bs",NA
"白仁田　寛和","Bs","Top",58,255,0.347,11.4,11.4,0.696,4.04,3.72,0,"白仁田　寛和 Bs",NA
